MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,YearBuilt,YearRemodAdd,GarageYrBlt,MoSold,GarageCars,Fireplaces,TotRmsAbvGrd,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,OverallQual,OverallCond,YrSold,MSSubClass,LowQualFinSF,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice
RL,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,New,Partial,'\'(62.6-93.9]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-112.7]\'','\'(1525.6-1716.3]\'','\'(1222-1833]\'','\'(1324.8-1745.7]\'','\'(-inf-161.1]\'','\'(1108.7-1612.4]\'','\'(709-850.8]\'','\'(73.6-147.2]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1995.3-inf)\'','\'(2004-inf)\'','\'(1809-inf)\'','\'(10.9-inf)\'','\'(2.8-3.2]\'','\'(0.9-1.2]\'','\'(6.3-7.4]\'','\'(-inf-0.3]\'','\'(-inf-0.2]\'','\'(1.8-2.1]\'','\'(-inf-0.2]\'','\'(2.4-3.2]\'','\'(0.9-1.2]\'','\'(7.9-8.6]\'','\'(4.8-5.5]\'','\'(2006.8-2007.2]\'','\'(-inf-37]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',239000
RL,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,BrkTil,Gd,TA,Mn,Rec,Unf,GasA,TA,N,SBrkr,TA,Typ,NA,Detchd,Unf,Fa,TA,Y,NA,NA,NA,WD,Normal,'\'(31.3-62.6]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-112.7]\'','\'(381.4-572.1]\'','\'(611-1222]\'','\'(-inf-903.9]\'','\'(-inf-161.1]\'','\'(-inf-1108.7]\'','\'(141.8-283.6]\'','\'(-inf-73.6]\'','\'(125.4-167.2]\'','\'(-inf-55.2]\'','\'(1926.8-1940.5]\'','\'(-inf-1956]\'','\'(1809-inf)\'','\'(3.2-4.3]\'','\'(0.8-1.2]\'','\'(-inf-0.3]\'','\'(-inf-4.1]\'','\'(-inf-0.3]\'','\'(-inf-0.2]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(1.6-2.4]\'','\'(0.9-1.2]\'','\'(5.8-6.5]\'','\'(4.8-5.5]\'','\'(2007.6-2008]\'','\'(-inf-37]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',91000
RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,CBlock,TA,TA,No,LwQ,BLQ,GasA,Ex,Y,SBrkr,TA,Min2,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(31.3-62.6]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(338.1-450.8]\'','\'(-inf-190.7]\'','\'(611-1222]\'','\'(903.9-1324.8]\'','\'(483.3-644.4]\'','\'(1108.7-1612.4]\'','\'(567.2-709]\'','\'(-inf-73.6]\'','\'(41.8-83.6]\'','\'(-inf-55.2]\'','\'(1940.5-1954.2]\'','\'(1956-1962]\'','\'(1809-inf)\'','\'(6.5-7.6]\'','\'(1.6-2]\'','\'(-inf-0.3]\'','\'(5.2-6.3]\'','\'(-inf-0.3]\'','\'(-inf-0.2]\'','\'(1.8-2.1]\'','\'(-inf-0.2]\'','\'(2.4-3.2]\'','\'(0.9-1.2]\'','\'(4.4-5.1]\'','\'(4.8-5.5]\'','\'(2008.8-2009.2]\'','\'(37-54]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',117000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,NA,Gd,Typ,NA,BuiltIn,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(62.6-93.9]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-112.7]\'','\'(381.4-572.1]\'','\'(-inf-611]\'','\'(-inf-903.9]\'','\'(483.3-644.4]\'','\'(1108.7-1612.4]\'','\'(283.6-425.4]\'','\'(73.6-147.2]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1995.3-inf)\'','\'(2004-inf)\'','\'(1809-inf)\'','\'(4.3-5.4]\'','\'(1.6-2]\'','\'(-inf-0.3]\'','\'(6.3-7.4]\'','\'(-inf-0.3]\'','\'(-inf-0.2]\'','\'(1.8-2.1]\'','\'(0.8-1]\'','\'(2.4-3.2]\'','\'(0.9-1.2]\'','\'(4.4-5.1]\'','\'(4.8-5.5]\'','\'(2007.6-2008]\'','\'(71-88]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',167500
RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Plywood,None,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(-inf-31.3]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(564.4-1128.8]\'','\'(-inf-112.7]\'','\'(190.7-381.4]\'','\'(611-1222]\'','\'(1745.7-2166.6]\'','\'(-inf-161.1]\'','\'(2116.1-2619.8]\'','\'(425.4-567.2]\'','\'(-inf-73.6]\'','\'(41.8-83.6]\'','\'(-inf-55.2]\'','\'(1967.9-1981.6]\'','\'(1968-1974]\'','\'(1809-inf)\'','\'(4.3-5.4]\'','\'(1.6-2]\'','\'(1.8-2.1]\'','\'(6.3-7.4]\'','\'(-inf-0.3]\'','\'(-inf-0.2]\'','\'(1.8-2.1]\'','\'(0.8-1]\'','\'(3.2-4]\'','\'(0.9-1.2]\'','\'(5.8-6.5]\'','\'(6.9-7.6]\'','\'(2007.6-2008]\'','\'(-inf-37]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',237500
RM,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,Hip,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Detchd,Unf,TA,TA,N,NA,NA,NA,WD,Normal,'\'(31.3-62.6]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-112.7]\'','\'(572.1-762.8]\'','\'(-inf-611]\'','\'(903.9-1324.8]\'','\'(644.4-805.5]\'','\'(1612.4-2116.1]\'','\'(567.2-709]\'','\'(-inf-73.6]\'','\'(-inf-41.8]\'','\'(220.8-276]\'','\'(1913.1-1926.8]\'','\'(-inf-1956]\'','\'(1809-inf)\'','\'(9.8-10.9]\'','\'(1.6-2]\'','\'(-inf-0.3]\'','\'(7.4-8.5]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(0.9-1.2]\'','\'(0.8-1]\'','\'(3.2-4]\'','\'(0.9-1.2]\'','\'(6.5-7.2]\'','\'(6.9-7.6]\'','\'(-inf-2006.4]\'','\'(54-71]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',157000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,Unf,TA,TA,N,NA,NA,NA,WD,Normal,'\'(-inf-31.3]\'','\'(17636-33972]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-112.7]\'','\'(762.8-953.5]\'','\'(611-1222]\'','\'(1324.8-1745.7]\'','\'(-inf-161.1]\'','\'(1108.7-1612.4]\'','\'(567.2-709]\'','\'(-inf-73.6]\'','\'(-inf-41.8]\'','\'(110.4-165.6]\'','\'(1913.1-1926.8]\'','\'(2004-inf)\'','\'(1809-inf)\'','\'(7.6-8.7]\'','\'(1.6-2]\'','\'(-inf-0.3]\'','\'(6.3-7.4]\'','\'(-inf-0.3]\'','\'(-inf-0.2]\'','\'(1.8-2.1]\'','\'(-inf-0.2]\'','\'(2.4-3.2]\'','\'(0.9-1.2]\'','\'(4.4-5.1]\'','\'(6.9-7.6]\'','\'(2006.8-2007.2]\'','\'(-inf-37]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',112000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,'Wd Shng',None,TA,TA,BrkTil,TA,TA,Mn,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,P,NA,MnPrv,NA,WD,Normal,'\'(31.3-62.6]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-112.7]\'','\'(190.7-381.4]\'','\'(-inf-611]\'','\'(-inf-903.9]\'','\'(483.3-644.4]\'','\'(1108.7-1612.4]\'','\'(141.8-283.6]\'','\'(-inf-73.6]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1926.8-1940.5]\'','\'(-inf-1956]\'','\'(1809-inf)\'','\'(9.8-10.9]\'','\'(0.8-1.2]\'','\'(-inf-0.3]\'','\'(5.2-6.3]\'','\'(-inf-0.3]\'','\'(-inf-0.2]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(1.6-2.4]\'','\'(0.9-1.2]\'','\'(5.8-6.5]\'','\'(4.8-5.5]\'','\'(2008.8-2009.2]\'','\'(37-54]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',105000
RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,BrkTil,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,NA,Detchd,Unf,TA,TA,N,NA,MnPrv,NA,WD,Normal,'\'(31.3-62.6]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(564.4-1128.8]\'','\'(-inf-112.7]\'','\'(-inf-190.7]\'','\'(611-1222]\'','\'(-inf-903.9]\'','\'(322.2-483.3]\'','\'(1108.7-1612.4]\'','\'(141.8-283.6]\'','\'(-inf-73.6]\'','\'(83.6-125.4]\'','\'(-inf-55.2]\'','\'(1913.1-1926.8]\'','\'(2004-inf)\'','\'(1809-inf)\'','\'(4.3-5.4]\'','\'(0.8-1.2]\'','\'(-inf-0.3]\'','\'(6.3-7.4]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(2.4-3.2]\'','\'(0.9-1.2]\'','\'(3.7-4.4]\'','\'(7.6-8.3]\'','\'(2009.6-inf)\'','\'(37-54]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',125500
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,Fa,MnPrv,TenC,WD,Normal,'\'(62.6-93.9]\'','\'(-inf-17636]\'','\'(160-320]\'','\'(564.4-1128.8]\'','\'(450.8-563.5]\'','\'(-inf-190.7]\'','\'(1222-1833]\'','\'(1324.8-1745.7]\'','\'(1288.8-1449.9]\'','\'(2619.8-3123.5]\'','\'(425.4-567.2]\'','\'(-inf-73.6]\'','\'(83.6-125.4]\'','\'(-inf-55.2]\'','\'(1967.9-1981.6]\'','\'(1974-1980]\'','\'(1809-inf)\'','\'(6.5-7.6]\'','\'(1.6-2]\'','\'(1.8-2.1]\'','\'(11.8-12.9]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(2.7-inf)\'','\'(0.8-1]\'','\'(4.8-5.6]\'','\'(0.9-1.2]\'','\'(6.5-7.2]\'','\'(4.8-5.5]\'','\'(-inf-2006.4]\'','\'(54-71]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(396-inf)\'','\'(518.4-583.2]\'','\'(1550-3100]\'',250000
RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,None,TA,Gd,BrkTil,TA,TA,No,Rec,LwQ,GasW,TA,N,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,NA,GdWo,NA,CWD,Family,'\'(31.3-62.6]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(450.8-563.5]\'','\'(-inf-190.7]\'','\'(611-1222]\'','\'(1324.8-1745.7]\'','\'(805.5-966.6]\'','\'(2116.1-2619.8]\'','\'(141.8-283.6]\'','\'(73.6-147.2]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1913.1-1926.8]\'','\'(-inf-1956]\'','\'(1809-inf)\'','\'(7.6-8.7]\'','\'(0.8-1.2]\'','\'(0.9-1.2]\'','\'(9.6-10.7]\'','\'(-inf-0.3]\'','\'(-inf-0.2]\'','\'(1.8-2.1]\'','\'(-inf-0.2]\'','\'(4.8-5.6]\'','\'(0.9-1.2]\'','\'(5.8-6.5]\'','\'(6.9-7.6]\'','\'(2006.8-2007.2]\'','\'(37-54]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',136000
RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,Gd,BrkTil,TA,Gd,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(31.3-62.6]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-112.7]\'','\'(190.7-381.4]\'','\'(611-1222]\'','\'(-inf-903.9]\'','\'(322.2-483.3]\'','\'(1108.7-1612.4]\'','\'(425.4-567.2]\'','\'(-inf-73.6]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1940.5-1954.2]\'','\'(-inf-1956]\'','\'(1809-inf)\'','\'(2.1-3.2]\'','\'(1.6-2]\'','\'(0.9-1.2]\'','\'(5.2-6.3]\'','\'(-inf-0.3]\'','\'(0.8-1]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(2.4-3.2]\'','\'(0.9-1.2]\'','\'(5.8-6.5]\'','\'(5.5-6.2]\'','\'(2006.8-2007.2]\'','\'(37-54]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',131000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(62.6-93.9]\'','\'(-inf-17636]\'','\'(160-320]\'','\'(1128.8-1693.2]\'','\'(-inf-112.7]\'','\'(-inf-190.7]\'','\'(1222-1833]\'','\'(1324.8-1745.7]\'','\'(-inf-161.1]\'','\'(1108.7-1612.4]\'','\'(425.4-567.2]\'','\'(147.2-220.8]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1995.3-inf)\'','\'(1998-2004]\'','\'(1809-inf)\'','\'(8.7-9.8]\'','\'(1.6-2]\'','\'(-inf-0.3]\'','\'(5.2-6.3]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(1.8-2.1]\'','\'(-inf-0.2]\'','\'(2.4-3.2]\'','\'(0.9-1.2]\'','\'(6.5-7.2]\'','\'(4.8-5.5]\'','\'(-inf-2006.4]\'','\'(-inf-37]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',235000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Mod,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(62.6-93.9]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-112.7]\'','\'(1525.6-1716.3]\'','\'(1222-1833]\'','\'(1324.8-1745.7]\'','\'(-inf-161.1]\'','\'(1108.7-1612.4]\'','\'(709-850.8]\'','\'(-inf-73.6]\'','\'(125.4-167.2]\'','\'(-inf-55.2]\'','\'(1954.2-1967.9]\'','\'(1962-1968]\'','\'(1809-inf)\'','\'(3.2-4.3]\'','\'(2.8-3.2]\'','\'(-inf-0.3]\'','\'(7.4-8.5]\'','\'(-inf-0.3]\'','\'(-inf-0.2]\'','\'(1.8-2.1]\'','\'(-inf-0.2]\'','\'(3.2-4]\'','\'(1.8-2.1]\'','\'(4.4-5.1]\'','\'(4.8-5.5]\'','\'(2008.8-2009.2]\'','\'(88-105]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',124000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Po,Attchd,RFn,TA,TA,Y,NA,MnWw,NA,WD,Normal,'\'(62.6-93.9]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(564.4-1128.8]\'','\'(-inf-112.7]\'','\'(-inf-190.7]\'','\'(611-1222]\'','\'(-inf-903.9]\'','\'(-inf-161.1]\'','\'(-inf-1108.7]\'','\'(283.6-425.4]\'','\'(147.2-220.8]\'','\'(125.4-167.2]\'','\'(-inf-55.2]\'','\'(1954.2-1967.9]\'','\'(1962-1968]\'','\'(1809-inf)\'','\'(10.9-inf)\'','\'(0.8-1.2]\'','\'(0.9-1.2]\'','\'(5.2-6.3]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(2.4-3.2]\'','\'(0.9-1.2]\'','\'(4.4-5.1]\'','\'(4.8-5.5]\'','\'(-inf-2006.4]\'','\'(71-88]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',123000
RM,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,Ex,N,SBrkr,TA,Typ,TA,Detchd,Unf,Gd,TA,Y,NA,NA,NA,WD,Normal,'\'(31.3-62.6]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-112.7]\'','\'(381.4-572.1]\'','\'(-inf-611]\'','\'(903.9-1324.8]\'','\'(644.4-805.5]\'','\'(1612.4-2116.1]\'','\'(567.2-709]\'','\'(-inf-73.6]\'','\'(-inf-41.8]\'','\'(165.6-220.8]\'','\'(1899.4-1913.1]\'','\'(1998-2004]\'','\'(1809-inf)\'','\'(3.2-4.3]\'','\'(1.6-2]\'','\'(0.9-1.2]\'','\'(6.3-7.4]\'','\'(-inf-0.3]\'','\'(-inf-0.2]\'','\'(1.8-2.1]\'','\'(-inf-0.2]\'','\'(2.4-3.2]\'','\'(1.8-2.1]\'','\'(5.8-6.5]\'','\'(6.9-7.6]\'','\'(2007.6-2008]\'','\'(173-inf)\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',163000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,New,Partial,'\'(31.3-62.6]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(564.4-1128.8]\'','\'(-inf-112.7]\'','\'(190.7-381.4]\'','\'(1222-1833]\'','\'(1324.8-1745.7]\'','\'(-inf-161.1]\'','\'(1108.7-1612.4]\'','\'(567.2-709]\'','\'(147.2-220.8]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1995.3-inf)\'','\'(2004-inf)\'','\'(1809-inf)\'','\'(9.8-10.9]\'','\'(2.8-3.2]\'','\'(0.9-1.2]\'','\'(5.2-6.3]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(1.8-2.1]\'','\'(-inf-0.2]\'','\'(1.6-2.4]\'','\'(0.9-1.2]\'','\'(6.5-7.2]\'','\'(4.8-5.5]\'','\'(-inf-2006.4]\'','\'(105-122]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',246578
RL,Pave,NA,IR1,Bnk,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,CBlock,TA,TA,Av,BLQ,Rec,GasA,TA,Y,SBrkr,TA,Min1,TA,Detchd,Unf,TA,TA,N,NA,NA,NA,WD,Normal,'\'(-inf-31.3]\'','\'(50308-66644]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(225.4-338.1]\'','\'(-inf-190.7]\'','\'(611-1222]\'','\'(1324.8-1745.7]\'','\'(-inf-161.1]\'','\'(1612.4-2116.1]\'','\'(567.2-709]\'','\'(-inf-73.6]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1940.5-1954.2]\'','\'(-inf-1956]\'','\'(1809-inf)\'','\'(5.4-6.5]\'','\'(1.6-2]\'','\'(1.8-2.1]\'','\'(6.3-7.4]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(2.4-3.2]\'','\'(0.9-1.2]\'','\'(4.4-5.1]\'','\'(4.8-5.5]\'','\'(2009.6-inf)\'','\'(-inf-37]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',160000
RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,NA,Detchd,Unf,Fa,Fa,N,NA,NA,NA,WD,Normal,'\'(31.3-62.6]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-112.7]\'','\'(762.8-953.5]\'','\'(611-1222]\'','\'(903.9-1324.8]\'','\'(483.3-644.4]\'','\'(1108.7-1612.4]\'','\'(141.8-283.6]\'','\'(-inf-73.6]\'','\'(-inf-41.8]\'','\'(110.4-165.6]\'','\'(1913.1-1926.8]\'','\'(1998-2004]\'','\'(1809-inf)\'','\'(4.3-5.4]\'','\'(0.8-1.2]\'','\'(-inf-0.3]\'','\'(7.4-8.5]\'','\'(-inf-0.3]\'','\'(-inf-0.2]\'','\'(0.9-1.2]\'','\'(0.8-1]\'','\'(3.2-4]\'','\'(0.9-1.2]\'','\'(4.4-5.1]\'','\'(7.6-8.3]\'','\'(2006.8-2007.2]\'','\'(54-71]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',137500
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,'Wd Sdng',None,TA,TA,CBlock,TA,TA,No,Rec,BLQ,GasA,Gd,Y,FuseA,TA,Min1,NA,Attchd,Unf,TA,TA,Y,NA,GdPrv,NA,WD,Normal,'\'(31.3-62.6]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(338.1-450.8]\'','\'(572.1-762.8]\'','\'(611-1222]\'','\'(903.9-1324.8]\'','\'(644.4-805.5]\'','\'(1612.4-2116.1]\'','\'(141.8-283.6]\'','\'(-inf-73.6]\'','\'(-inf-41.8]\'','\'(165.6-220.8]\'','\'(1940.5-1954.2]\'','\'(1980-1986]\'','\'(1809-inf)\'','\'(4.3-5.4]\'','\'(0.8-1.2]\'','\'(-inf-0.3]\'','\'(6.3-7.4]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(0.9-1.2]\'','\'(0.8-1]\'','\'(2.4-3.2]\'','\'(0.9-1.2]\'','\'(4.4-5.1]\'','\'(3.4-4.1]\'','\'(2008.8-2009.2]\'','\'(37-54]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',138000
