Id,MSSubClass,MSZoning=RH,MSZoning=RL,MSZoning=RM,MSZoning=FV,'MSZoning=C (all)',LotFrontage,LotArea,Street,Alley,LotShape=Reg,LotShape=IR1,LotShape=IR2,LotShape=IR3,LandContour=Lvl,LandContour=HLS,LandContour=Bnk,LandContour=Low,Utilities,LotConfig=Inside,LotConfig=Corner,LotConfig=FR2,LotConfig=CulDSac,LotConfig=FR3,LandSlope=Gtl,LandSlope=Mod,LandSlope=Sev,Neighborhood=NAmes,Neighborhood=Gilbert,Neighborhood=StoneBr,Neighborhood=BrDale,Neighborhood=NPkVill,Neighborhood=NridgHt,Neighborhood=Blmngtn,Neighborhood=NoRidge,Neighborhood=Somerst,Neighborhood=SawyerW,Neighborhood=Sawyer,Neighborhood=NWAmes,Neighborhood=OldTown,Neighborhood=BrkSide,Neighborhood=ClearCr,Neighborhood=SWISU,Neighborhood=Edwards,Neighborhood=CollgCr,Neighborhood=Crawfor,Neighborhood=Blueste,Neighborhood=IDOTRR,Neighborhood=Mitchel,Neighborhood=Timber,Neighborhood=MeadowV,Neighborhood=Veenker,Condition1=Feedr,Condition1=Norm,Condition1=PosN,Condition1=RRNe,Condition1=Artery,Condition1=RRNn,Condition1=PosA,Condition1=RRAn,Condition1=RRAe,Condition2=Norm,Condition2=Feedr,Condition2=PosA,Condition2=PosN,Condition2=Artery,BldgType=1Fam,BldgType=TwnhsE,BldgType=Twnhs,BldgType=Duplex,BldgType=2fmCon,HouseStyle=1Story,HouseStyle=2Story,HouseStyle=SLvl,HouseStyle=1.5Fin,HouseStyle=SFoyer,HouseStyle=2.5Unf,HouseStyle=1.5Unf,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle=Gable,RoofStyle=Hip,RoofStyle=Gambrel,RoofStyle=Flat,RoofStyle=Mansard,RoofStyle=Shed,RoofMatl=CompShg,RoofMatl=Tar&Grv,RoofMatl=WdShake,RoofMatl=WdShngl,Exterior1st=VinylSd,'Exterior1st=Wd Sdng',Exterior1st=HdBoard,Exterior1st=Plywood,Exterior1st=MetalSd,Exterior1st=CemntBd,Exterior1st=WdShing,Exterior1st=BrkFace,Exterior1st=AsbShng,Exterior1st=BrkComm,Exterior1st=Stucco,Exterior1st=AsphShn,Exterior1st=CBlock,Exterior2nd=VinylSd,'Exterior2nd=Wd Sdng',Exterior2nd=HdBoard,Exterior2nd=Plywood,Exterior2nd=MetalSd,'Exterior2nd=Brk Cmn',Exterior2nd=CmentBd,Exterior2nd=ImStucc,'Exterior2nd=Wd Shng',Exterior2nd=AsbShng,Exterior2nd=Stucco,Exterior2nd=CBlock,Exterior2nd=BrkFace,Exterior2nd=AsphShn,Exterior2nd=Stone,MasVnrType=None,MasVnrType=BrkFace,MasVnrType=Stone,MasVnrType=BrkCmn,MasVnrArea,ExterQual=TA,ExterQual=Gd,ExterQual=Ex,ExterQual=Fa,ExterCond=TA,ExterCond=Gd,ExterCond=Fa,ExterCond=Po,ExterCond=Ex,Foundation=CBlock,Foundation=PConc,Foundation=BrkTil,Foundation=Stone,Foundation=Slab,Foundation=Wood,BsmtQual=TA,BsmtQual=Gd,BsmtQual=Ex,BsmtQual=Fa,BsmtCond=TA,BsmtCond=Po,BsmtCond=Fa,BsmtCond=Gd,BsmtExposure=No,BsmtExposure=Gd,BsmtExposure=Mn,BsmtExposure=Av,BsmtFinType1=Rec,BsmtFinType1=ALQ,BsmtFinType1=GLQ,BsmtFinType1=Unf,BsmtFinType1=BLQ,BsmtFinType1=LwQ,BsmtFinSF1,BsmtFinType2=LwQ,BsmtFinType2=Unf,BsmtFinType2=Rec,BsmtFinType2=BLQ,BsmtFinType2=GLQ,BsmtFinType2=ALQ,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating=GasA,Heating=GasW,Heating=Grav,Heating=Wall,HeatingQC=TA,HeatingQC=Gd,HeatingQC=Ex,HeatingQC=Fa,HeatingQC=Po,CentralAir,Electrical=SBrkr,Electrical=FuseA,Electrical=FuseF,Electrical=FuseP,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual=TA,KitchenQual=Gd,KitchenQual=Ex,KitchenQual=Fa,TotRmsAbvGrd,Functional=Typ,Functional=Min2,Functional=Min1,Functional=Mod,Functional=Maj1,Functional=Sev,Functional=Maj2,Fireplaces,FireplaceQu=TA,FireplaceQu=Gd,FireplaceQu=Po,FireplaceQu=Fa,FireplaceQu=Ex,GarageType=Attchd,GarageType=Detchd,GarageType=BuiltIn,GarageType=Basment,GarageType=2Types,GarageType=CarPort,GarageYrBlt,GarageFinish=Unf,GarageFinish=Fin,GarageFinish=RFn,GarageCars,GarageArea,GarageQual=TA,GarageQual=Fa,GarageQual=Gd,GarageQual=Po,GarageCond=TA,GarageCond=Fa,GarageCond=Gd,GarageCond=Po,GarageCond=Ex,PavedDrive=Y,PavedDrive=N,PavedDrive=P,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence=MnPrv,Fence=GdPrv,Fence=GdWo,Fence=MnWw,MiscFeature=Gar2,MiscFeature=Shed,MiscFeature=Othr,MiscVal,MoSold,YrSold,SaleType=WD,SaleType=COD,SaleType=New,SaleType=ConLD,SaleType=Oth,SaleType=Con,SaleType=ConLw,SaleType=ConLI,SaleType=CWD,SaleCondition
2583,120,0,0,1,0,0,59,5568,0,?,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,5,2006,2007,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,473,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1573,0,1,0,0,0,0,0,0,1573,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1625,0,0,1625,1,1,2,0,2,1,0,1,0,0,5,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2006,0,1,0,2,495,1,0,0,0,1,0,0,0,0,1,0,0,123,0,0,0,153,0,?,?,?,?,?,?,?,?,0,10,2007,0,0,1,0,0,0,0,0,0,Partial
2584,85,0,1,0,0,0,?,12150,0,?,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,6,1979,1979,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1001,0,1,0,0,0,0,0,0,1001,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1299,0,0,1299,1,0,2,0,2,1,0,1,0,0,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1979,0,0,1,2,486,1,0,0,0,1,0,0,0,0,1,0,0,84,0,222,0,0,0,?,1,0,0,0,?,?,?,0,1,2007,1,0,0,0,0,0,0,0,0,Normal
2585,20,0,1,0,0,0,80,10000,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,5,2002,2002,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,166,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,585,0,1,0,0,0,0,0,856,1441,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1392,0,0,1392,0,0,2,0,3,1,0,1,0,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2002,0,1,0,3,650,1,0,0,0,1,0,0,0,0,1,0,0,168,49,0,0,0,0,?,?,?,?,?,?,?,?,0,12,2007,1,0,0,0,0,0,0,0,0,Normal
2586,20,0,1,0,0,0,44,12864,0,?,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,5,2002,2002,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1392,0,1,0,0,0,0,0,17,1409,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1409,0,0,1409,1,0,1,1,1,1,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2002,0,0,1,2,576,1,0,0,0,1,0,0,0,0,1,0,0,0,144,0,0,145,0,?,?,?,?,?,?,?,?,0,7,2007,1,0,0,0,0,0,0,0,0,Normal
2587,20,0,1,0,0,0,?,9928,0,?,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,5,1991,1992,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1239,0,1,0,0,0,0,0,215,1454,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1478,0,0,1478,1,0,2,0,3,1,1,0,0,0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1991,1,0,0,2,506,1,0,0,0,1,0,0,0,0,1,0,0,114,22,0,0,0,0,?,?,?,?,?,?,?,?,0,5,2007,1,0,0,0,0,0,0,0,0,Normal
2588,80,0,1,0,0,0,?,8750,0,?,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,6,1975,1975,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,224,0,0,0,0,1,0,530,98,852,1,0,0,0,1,0,0,0,0,0,1,0,0,0,918,0,0,918,0,1,1,0,3,0,1,0,0,0,4,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,1975,1,0,0,1,360,1,0,0,0,1,0,0,0,0,1,0,0,192,84,0,0,0,0,?,?,?,?,?,?,?,?,0,3,2007,1,0,0,0,0,0,0,0,0,Normal
2589,85,0,1,0,0,0,82,8410,0,?,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,6,1974,1974,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,924,0,1,0,0,0,0,0,46,970,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1026,0,0,1026,1,0,1,0,2,1,1,0,0,0,5,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1974,1,0,0,2,528,1,0,0,0,1,0,0,0,0,1,0,0,193,0,0,0,0,0,?,?,?,?,?,?,?,?,0,4,2007,1,0,0,0,0,0,0,0,0,Normal
2590,120,0,1,0,0,0,46,4054,0,?,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,6,1987,1987,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,352,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,949,0,1,0,0,0,0,0,552,1501,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1501,0,0,1501,1,0,2,0,2,1,0,1,0,0,5,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1987,0,1,0,2,512,1,0,0,0,1,0,0,0,0,1,0,0,240,0,0,0,0,0,?,?,?,?,?,?,?,?,0,10,2007,1,0,0,0,0,0,0,0,0,Normal
2591,20,0,1,0,0,0,149,19958,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,8,1958,1995,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1224,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,585,585,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2279,0,0,2279,0,0,2,1,4,1,0,1,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1958,0,0,1,2,461,1,0,0,0,1,0,0,0,0,1,0,0,274,0,0,0,138,0,?,0,1,0,0,?,?,?,0,7,2007,1,0,0,0,0,0,0,0,0,Normal
2592,20,0,1,0,0,0,67,8368,0,?,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,5,2006,2007,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1689,1689,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1689,0,0,1689,0,0,2,0,3,1,0,1,0,0,7,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,2007,0,1,0,2,433,1,0,0,0,1,0,0,0,0,1,0,0,100,39,0,0,0,0,?,?,?,?,?,?,?,?,0,4,2007,0,0,1,0,0,0,0,0,0,Partial
2593,20,0,1,0,0,0,68,8298,0,?,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,5,2006,2007,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,583,0,1,0,0,0,0,0,963,1546,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1564,0,0,1564,0,0,2,0,2,1,0,0,1,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2207,0,0,1,2,502,1,0,0,0,1,0,0,0,0,1,0,0,132,0,0,0,0,0,?,?,?,?,?,?,?,?,0,9,2007,0,0,1,0,0,0,0,0,0,Partial
2594,20,0,1,0,0,0,42,10331,0,?,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,7,1985,1985,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,215,0,0,0,1,0,0,80,970,1265,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1240,0,0,1240,0,1,2,0,3,1,0,1,0,0,6,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,1985,1,0,0,2,528,1,0,0,0,1,0,0,0,0,1,0,0,232,0,0,0,0,0,?,?,?,?,?,?,?,?,0,7,2007,1,0,0,0,0,0,0,0,0,Normal
2595,20,0,1,0,0,0,?,6718,0,?,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,5,2001,2001,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,250,0,1,0,0,0,0,0,1017,1267,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1312,0,0,1312,0,0,2,0,2,1,0,1,0,0,5,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,2001,1,0,0,2,471,1,0,0,0,1,0,0,0,0,1,0,0,256,28,0,0,0,0,?,?,?,?,?,?,?,?,0,1,2007,1,0,0,0,0,0,0,0,0,Normal
2596,20,0,1,0,0,0,80,11305,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,5,2002,2002,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,886,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1329,0,1,0,0,0,0,0,593,1922,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1922,0,0,1922,1,0,2,0,2,1,0,1,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2002,0,1,0,3,692,1,0,0,0,1,0,0,0,0,1,0,0,201,64,0,0,0,0,?,?,?,?,?,?,?,?,0,4,2007,1,0,0,0,0,0,0,0,0,Normal
2597,20,0,1,0,0,0,?,7777,0,?,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,5,1996,1996,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,203,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1491,1491,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1491,0,0,1491,0,0,2,0,3,1,1,0,0,0,7,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1996,0,1,0,2,571,1,0,0,0,1,0,0,0,0,1,0,0,0,35,0,0,0,0,?,?,?,?,?,?,?,?,0,11,2007,1,0,0,0,0,0,0,0,0,Normal
2598,60,0,1,0,0,0,?,11800,0,?,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,5,2003,2004,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,766,0,1,0,0,0,0,0,356,1122,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1146,1340,0,2486,1,0,3,1,5,1,0,1,0,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2003,0,1,0,2,452,1,0,0,0,1,0,0,0,0,1,0,0,143,32,0,0,0,0,?,?,?,?,?,?,?,?,0,7,2007,1,0,0,0,0,0,0,0,0,Normal
2599,20,0,1,0,0,0,85,12633,0,?,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,5,2006,2007,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,242,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1824,1824,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1824,0,0,1824,0,0,2,0,3,1,0,0,1,0,8,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2006,0,1,0,3,932,1,0,0,0,1,0,0,0,0,1,0,0,160,36,0,0,108,0,?,?,?,?,?,?,?,?,0,9,2007,0,0,1,0,0,0,0,0,0,Partial
2600,20,0,1,0,0,0,200,43500,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,5,1953,1953,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2034,0,0,2034,0,0,1,0,2,1,1,0,0,0,9,0,0,1,0,0,0,0,0,?,?,?,?,?,0,0,0,0,1,0,1953,0,0,1,4,1041,1,0,0,0,1,0,0,0,0,0,1,0,483,266,0,0,0,561,?,0,1,0,0,?,?,?,0,6,2007,1,0,0,0,0,0,0,0,0,Normal
2601,120,0,0,1,0,0,62,6710,0,?,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,5,1996,1997,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,134,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,16,0,0,0,0,1,0,904,0,920,1,0,0,0,0,0,1,0,0,0,1,0,0,0,936,0,0,936,2,0,0,1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,1996,0,1,0,2,460,1,0,0,0,1,0,0,0,0,1,0,0,0,40,0,0,0,0,?,?,?,?,?,?,?,?,0,6,2007,1,0,0,0,0,0,0,0,0,Normal
2602,160,0,0,1,0,0,21,1504,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,4,1972,1972,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,252,0,1,0,0,0,0,0,294,546,1,0,0,0,1,0,0,0,0,0,1,0,0,0,546,546,0,1092,0,0,1,1,3,1,1,0,0,0,5,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,1972,1,0,0,1,253,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,0,5,2007,1,0,0,0,0,0,0,0,0,Normal
2603,180,0,0,1,0,0,?,1533,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,5,1970,1970,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,503,0,1,0,0,0,0,0,27,530,1,0,0,0,1,0,0,0,0,0,1,0,0,0,530,462,0,992,1,0,1,0,2,1,1,0,0,0,4,1,0,0,0,0,0,0,0,?,?,?,?,?,0,0,1,0,0,0,1970,0,1,0,1,297,1,0,0,0,1,0,0,0,0,1,0,0,112,97,0,0,0,0,?,?,?,?,?,?,?,?,0,7,2007,1,0,0,0,0,0,0,0,0,Normal
