MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,YearBuilt,YearRemodAdd,GarageYrBlt,MoSold,GarageCars,Fireplaces,TotRmsAbvGrd,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,OverallQual,OverallCond,YrSold,MSSubClass,LowQualFinSF,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,Gd,No,GLQ,LwQ,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(53.5-59.5]\'','\'(12207-14408.5]\'','\'(0.5-73]\'','\'(927-1167.5]\'','\'(14-113.5]\'','\'(74.5-172.5]\'','\'(1087-1215.5]\'','\'(1088.5-1187.5]\'','\'(-inf-55]\'','\'(1062.5-1203.5]\'','\'(515.5-559]\'','\'(118.5-142.5]\'','\'(-inf-2]\'','\'(-inf-9.5]\'','\'(1984.5-1997.5]\'','\'(1983.5-1994.5]\'','\'(1980.5-1993.5]\'',7,2,1,5,1,0,2,0,2,1,6,6,2006,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',176000
RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,'Wd Sdng','Wd Shng',None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(43.5-53.5]\'','\'(5000.5-7088]\'','\'(-inf-0.5]\'','\'(552.5-649.5]\'','\'(-inf-14]\'','\'(-inf-74.5]\'','\'(-inf-636.5]\'','\'(-inf-756.5]\'','\'(-inf-55]\'','\'(-inf-911]\'','\'(-inf-237]\'','\'(-inf-6]\'','\'(-inf-2]\'','\'(113-135]\'','\'(-inf-1924.5]\'','\'(-inf-1950.5]\'','\'(-inf-1945.5]\'',6,1,0,4,0,0,1,0,2,1,5,7,2006,30,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',89000
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,PConc,Ex,Gd,Mn,LwQ,ALQ,GasA,Fa,Y,FuseA,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(53.5-59.5]\'','\'(5000.5-7088]\'','\'(-inf-0.5]\'','\'(209.5-340.5]\'','\'(491.5-607]\'','\'(172.5-279.5]\'','\'(909-990.5]\'','\'(1088.5-1187.5]\'','\'(-inf-55]\'','\'(1062.5-1203.5]\'','\'(289-382]\'','\'(-inf-6]\'','\'(-inf-2]\'','\'(-inf-9.5]\'','\'(1947.5-1957.5]\'','\'(1950.5-1963.5]\'','\'(1945.5-1957.5]\'',9,1,0,6,0,1,1,0,2,1,5,7,2006,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',123500
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,GLQ,BLQ,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,NA,MnPrv,NA,WD,Normal,'\'(60.5-67.5]\'','\'(8066-8797.5]\'','\'(-inf-0.5]\'','\'(552.5-649.5]\'','\'(113.5-171]\'','\'(172.5-279.5]\'','\'(839.5-909]\'','\'(848.5-919]\'','\'(-inf-55]\'','\'(-inf-911]\'','\'(289-382]\'','\'(325.5-inf)\'','\'(119.5-164]\'','\'(-inf-9.5]\'','\'(1957.5-1965.5]\'','\'(2006.5-inf)\'','\'(1965.5-1973.5]\'',4,1,1,5,1,0,1,0,3,1,5,8,2010,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',138500
FV,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(53.5-59.5]\'','\'(-inf-5000.5]\'','\'(-inf-0.5]\'','\'(1-209.5]\'','\'(-inf-14]\'','\'(1233-inf)\'','\'(1390.5-1603]\'','\'(1317-1485]\'','\'(-inf-55]\'','\'(1337.5-1458.5]\'','\'(515.5-559]\'','\'(142.5-160.5]\'','\'(119.5-164]\'','\'(-inf-9.5]\'','\'(2003.5-2005.5]\'','\'(2002.5-2004.5]\'','\'(2003.5-2005.5]\'',7,2,0,5,0,0,2,0,2,1,7,5,2008,120,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',196000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(84.5-94.5]\'','\'(12207-14408.5]\'','\'(472.5-inf)\'','\'(1167.5-inf)\'','\'(-inf-14]\'','\'(477.5-604.5]\'','\'(1603-inf)\'','\'(1683-inf)\'','\'(-inf-55]\'','\'(1709.5-1870.5]\'','\'(756.5-inf)\'','\'(251-325.5]\'','\'(71-95.5]\'','\'(-inf-9.5]\'','\'(1997.5-2003.5]\'','\'(1998.5-2002.5]\'','\'(1999.5-2003.5]\'',5,3,1,7,1,0,2,0,3,1,8,5,2006,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',312500
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,NA,NA,COD,Normal,'\'(78.5-84.5]\'','\'(9485-10198.5]\'','\'(145.5-181]\'','\'(-inf-1]\'','\'(-inf-14]\'','\'(897.5-1233]\'','\'(1087-1215.5]\'','\'(1088.5-1187.5]\'','\'(-inf-55]\'','\'(1062.5-1203.5]\'','\'(515.5-559]\'','\'(-inf-6]\'','\'(-inf-2]\'','\'(-inf-9.5]\'','\'(1965.5-1973.5]\'','\'(1963.5-1972.5]\'','\'(1965.5-1973.5]\'',7,2,0,6,0,0,1,1,3,1,7,5,2006,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',140000
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,Fin,TA,TA,Y,NA,NA,NA,New,Partial,'\'(78.5-84.5]\'','\'(12207-14408.5]\'','\'(346-472.5]\'','\'(-inf-1]\'','\'(-inf-14]\'','\'(1233-inf)\'','\'(1215.5-1390.5]\'','\'(1187.5-1317]\'','\'(1151.5-inf)\'','\'(2164-inf)\'','\'(618.5-756.5]\'','\'(251-325.5]\'','\'(95.5-119.5]\'','\'(-inf-9.5]\'','\'(2005.5-inf)\'','\'(2004.5-2006.5]\'','\'(2005.5-inf)\'',7,3,1,10,0,0,2,1,4,1,8,5,2006,60,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',361919
RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,Gd,BrkTil,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Po,Detchd,Unf,TA,TA,N,NA,MnPrv,NA,WD,Normal,'\'(72.5-78.5]\'','\'(7088-8066]\'','\'(-inf-0.5]\'','\'(-inf-1]\'','\'(-inf-14]\'','\'(279.5-374.5]\'','\'(-inf-636.5]\'','\'(1003.5-1088.5]\'','\'(740-806.5]\'','\'(1709.5-1870.5]\'','\'(618.5-756.5]\'','\'(325.5-inf)\'','\'(-inf-2]\'','\'(9.5-58]\'','\'(-inf-1924.5]\'','\'(1994.5-1998.5]\'','\'(1993.5-1999.5]\'',5,2,1,8,0,0,2,0,4,2,5,9,2010,190,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',140000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(67.5-72.5]\'','\'(8066-8797.5]\'','\'(107-145.5]\'','\'(649.5-749]\'','\'(-inf-14]\'','\'(737.5-897.5]\'','\'(1390.5-1603]\'','\'(1317-1485]\'','\'(-inf-55]\'','\'(1458.5-1576.5]\'','\'(559-618.5]\'','\'(-inf-6]\'','\'(26.5-37]\'','\'(-inf-9.5]\'','\'(2003.5-2005.5]\'','\'(2004.5-2006.5]\'','\'(2003.5-2005.5]\'',5,2,0,7,1,0,2,0,3,1,7,5,2010,20,'\'(-inf-57.2]\'','\'(101.6-152.4]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',213000
RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,Hip,CompShg,VinylSd,'Wd Shng',None,Fa,Fa,Slab,NA,NA,NA,NA,NA,GasA,Fa,N,SBrkr,Fa,Mod,NA,NA,NA,NA,NA,N,NA,NA,Othr,WD,Normal,'\'(67.5-72.5]\'','\'(5000.5-7088]\'','\'(-inf-0.5]\'','\'(-inf-1]\'','\'(-inf-14]\'','\'(-inf-74.5]\'','\'(-inf-636.5]\'','\'(-inf-756.5]\'','\'(683-740]\'','\'(1062.5-1203.5]\'','\'(-inf-237]\'','\'(-inf-6]\'','\'(-inf-2]\'','\'(-inf-9.5]\'','\'(1924.5-1947.5]\'','\'(-inf-1950.5]\'',?,7,0,0,7,0,0,2,0,3,2,4,5,2010,190,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(3100-4650]\'',55000
RL,Pave,NA,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,Stone,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,?,'\'(14408.5-inf)\'','\'(346-472.5]\'','\'(1167.5-inf)\'','\'(-inf-14]\'','\'(374.5-477.5]\'','\'(1603-inf)\'','\'(1683-inf)\'','\'(-inf-55]\'','\'(1709.5-1870.5]\'','\'(618.5-756.5]\'','\'(325.5-inf)\'','\'(45.5-56.5]\'','\'(-inf-9.5]\'','\'(1965.5-1973.5]\'','\'(1998.5-2002.5]\'','\'(1965.5-1973.5]\'',6,2,2,5,1,0,2,0,2,1,7,5,2007,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',302000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(43.5-53.5]\'','\'(5000.5-7088]\'','\'(145.5-181]\'','\'(749-927]\'','\'(-inf-14]\'','\'(374.5-477.5]\'','\'(1215.5-1390.5]\'','\'(1317-1485]\'','\'(-inf-55]\'','\'(1203.5-1337.5]\'','\'(515.5-559]\'','\'(187.5-209.5]\'','\'(37-45.5]\'','\'(-inf-9.5]\'','\'(2005.5-inf)\'','\'(2004.5-2006.5]\'','\'(2005.5-inf)\'',12,2,1,6,1,0,2,0,2,1,8,5,2009,120,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',254000
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,New,Partial,'\'(60.5-67.5]\'','\'(8797.5-9485]\'','\'(-inf-0.5]\'','\'(-inf-1]\'','\'(-inf-14]\'','\'(604.5-737.5]\'','\'(636.5-755.5]\'','\'(-inf-756.5]\'','\'(683-740]\'','\'(1337.5-1458.5]\'','\'(382-439.5]\'','\'(96.5-118.5]\'','\'(2-26.5]\'','\'(-inf-9.5]\'','\'(2005.5-inf)\'','\'(2006.5-inf)\'','\'(2005.5-inf)\'',7,2,1,8,0,0,2,1,3,1,7,5,2007,60,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',179540
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkCmn,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,MnPrv,NA,WD,Abnorml,?,'\'(7088-8066]\'','\'(0.5-73]\'','\'(-inf-1]\'','\'(-inf-14]\'','\'(737.5-897.5]\'','\'(839.5-909]\'','\'(848.5-919]\'','\'(-inf-55]\'','\'(-inf-911]\'','\'(382-439.5]\'','\'(-inf-6]\'','\'(-inf-2]\'','\'(-inf-9.5]\'','\'(1965.5-1973.5]\'','\'(1963.5-1972.5]\'','\'(1965.5-1973.5]\'',12,1,0,6,0,0,1,0,3,1,5,7,2008,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',109900
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Maj2,NA,NA,NA,NA,NA,N,NA,NA,NA,WD,Normal,'\'(53.5-59.5]\'','\'(-inf-5000.5]\'','\'(-inf-0.5]\'','\'(-inf-1]\'','\'(-inf-14]\'','\'(172.5-279.5]\'','\'(-inf-636.5]\'','\'(-inf-756.5]\'','\'(-inf-55]\'','\'(-inf-911]\'','\'(-inf-237]\'','\'(-inf-6]\'','\'(-inf-2]\'','\'(-inf-9.5]\'','\'(1924.5-1947.5]\'','\'(2002.5-2004.5]\'',?,7,0,0,5,0,0,1,0,2,1,3,6,2008,30,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',52000
'C (all)',Pave,Pave,Reg,HLS,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,Stone,TA,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,NA,Detchd,RFn,TA,TA,N,NA,NA,NA,WD,Abnorml,'\'(60.5-67.5]\'','\'(8066-8797.5]\'','\'(-inf-0.5]\'','\'(-inf-1]\'','\'(-inf-14]\'','\'(737.5-897.5]\'','\'(839.5-909]\'','\'(848.5-919]\'','\'(55-510.5]\'','\'(1062.5-1203.5]\'','\'(382-439.5]\'','\'(6-96.5]\'','\'(-inf-2]\'','\'(58-98.5]\'','\'(-inf-1924.5]\'','\'(-inf-1950.5]\'','\'(1957.5-1965.5]\'',1,1,0,7,0,0,1,0,2,1,4,7,2010,50,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',102776
RL,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(-inf-43.5]\'','\'(-inf-5000.5]\'','\'(-inf-0.5]\'','\'(749-927]\'','\'(-inf-14]\'','\'(374.5-477.5]\'','\'(1215.5-1390.5]\'','\'(1187.5-1317]\'','\'(-inf-55]\'','\'(1203.5-1337.5]\'','\'(439.5-478.5]\'','\'(160.5-187.5]\'','\'(119.5-164]\'','\'(-inf-9.5]\'','\'(1984.5-1997.5]\'','\'(1983.5-1994.5]\'','\'(1980.5-1993.5]\'',10,2,1,5,1,0,2,0,2,1,8,5,2008,120,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',189000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasW,TA,N,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(59.5-60.5]\'','\'(9485-10198.5]\'','\'(145.5-181]\'','\'(749-927]\'','\'(-inf-14]\'','\'(74.5-172.5]\'','\'(909-990.5]\'','\'(919-1003.5]\'','\'(-inf-55]\'','\'(911-1062.5]\'','\'(559-618.5]\'','\'(-inf-6]\'','\'(164-inf)\'','\'(-inf-9.5]\'','\'(1965.5-1973.5]\'','\'(1963.5-1972.5]\'','\'(1965.5-1973.5]\'',5,2,0,6,1,0,1,0,3,1,4,5,2006,190,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',129000
RL,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,Gable,CompShg,HdBoard,Plywood,BrkFace,Gd,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,?,'\'(12207-14408.5]\'','\'(285.5-346]\'','\'(443.5-552.5]\'','\'(-inf-14]\'','\'(172.5-279.5]\'','\'(636.5-755.5]\'','\'(-inf-756.5]\'','\'(740-806.5]\'','\'(1458.5-1576.5]\'','\'(439.5-478.5]\'','\'(-inf-6]\'','\'(37-45.5]\'','\'(-inf-9.5]\'','\'(1973.5-1984.5]\'','\'(2004.5-2006.5]\'','\'(1973.5-1980.5]\'',3,2,0,6,0,0,2,1,3,1,6,8,2010,60,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',130500
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,NA,MnPrv,NA,WD,Normal,'\'(72.5-78.5]\'','\'(9485-10198.5]\'','\'(145.5-181]\'','\'(-inf-1]\'','\'(-inf-14]\'','\'(897.5-1233]\'','\'(990.5-1087]\'','\'(1317-1485]\'','\'(-inf-55]\'','\'(1337.5-1458.5]\'','\'(439.5-478.5]\'','\'(-inf-6]\'','\'(-inf-2]\'','\'(-inf-9.5]\'','\'(1973.5-1984.5]\'','\'(1972.5-1983.5]\'','\'(1973.5-1980.5]\'',8,2,1,7,0,0,2,0,3,1,6,5,2009,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',165000
RM,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,'Wd Sdng',VinylSd,None,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,P,NA,NA,NA,WD,Normal,'\'(59.5-60.5]\'','\'(10198.5-11067.5]\'','\'(-inf-0.5]\'','\'(-inf-1]\'','\'(-inf-14]\'','\'(604.5-737.5]\'','\'(636.5-755.5]\'','\'(1485-1683]\'','\'(976-1151.5]\'','\'(2164-inf)\'','\'(618.5-756.5]\'','\'(-inf-6]\'','\'(45.5-56.5]\'','\'(135-159]\'','\'(-inf-1924.5]\'','\'(1994.5-1998.5]\'','\'(1993.5-1999.5]\'',7,2,0,8,0,0,1,1,3,1,7,8,2007,70,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',159500
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Fa,Attchd,Unf,TA,TA,Y,NA,MnPrv,NA,WD,Normal,'\'(78.5-84.5]\'','\'(9485-10198.5]\'','\'(-inf-0.5]\'','\'(927-1167.5]\'','\'(-inf-14]\'','\'(74.5-172.5]\'','\'(1087-1215.5]\'','\'(1088.5-1187.5]\'','\'(-inf-55]\'','\'(1062.5-1203.5]\'','\'(382-439.5]\'','\'(209.5-251]\'','\'(-inf-2]\'','\'(-inf-9.5]\'','\'(1965.5-1973.5]\'','\'(1998.5-2002.5]\'','\'(1965.5-1973.5]\'',11,2,1,5,0,1,1,1,3,1,5,6,2008,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',157000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,'Wd Sdng',ImStucc,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(94.5-inf)\'','\'(10198.5-11067.5]\'','\'(472.5-inf)\'','\'(1167.5-inf)\'','\'(-inf-14]\'','\'(74.5-172.5]\'','\'(1215.5-1390.5]\'','\'(1317-1485]\'','\'(976-1151.5]\'','\'(2164-inf)\'','\'(756.5-inf)\'','\'(209.5-251]\'','\'(119.5-164]\'','\'(215-243]\'','\'(1984.5-1997.5]\'','\'(1983.5-1994.5]\'','\'(1980.5-1993.5]\'',8,3,1,9,1,0,2,1,3,1,7,5,2008,60,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',341000
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Po,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(67.5-72.5]\'','\'(9485-10198.5]\'','\'(-inf-0.5]\'','\'(443.5-552.5]\'','\'(-inf-14]\'','\'(374.5-477.5]\'','\'(909-990.5]\'','\'(919-1003.5]\'','\'(-inf-55]\'','\'(911-1062.5]\'','\'(289-382]\'','\'(-inf-6]\'','\'(-inf-2]\'','\'(-inf-9.5]\'','\'(1965.5-1973.5]\'','\'(1963.5-1972.5]\'','\'(1965.5-1973.5]\'',5,1,1,5,0,0,1,1,3,1,5,6,2006,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',128500
RL,Pave,NA,IR1,Low,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,?,'\'(5000.5-7088]\'','\'(-inf-0.5]\'','\'(927-1167.5]\'','\'(-inf-14]\'','\'(477.5-604.5]\'','\'(1603-inf)\'','\'(1683-inf)\'','\'(-inf-55]\'','\'(1709.5-1870.5]\'','\'(559-618.5]\'','\'(96.5-118.5]\'','\'(26.5-37]\'','\'(215-243]\'','\'(1984.5-1997.5]\'','\'(1983.5-1994.5]\'','\'(1980.5-1993.5]\'',12,2,1,5,1,0,2,0,2,1,8,5,2006,120,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',275000
